"源物理表ID","平台","数据源","源表","源表中文注释","消费任务ID","任务名称","候选输出及中文注释","候选具体写入数","候选写入证据ID","SQL材料组","相关SQL哈希","证据可用状态","固定读取定位状态","内容绑定级别","核读状态","使用模式","已确认具体输出","当前Facts写入","Facts字段绑定目标","缺口/待判断","Facts清单哈希","证据文件"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","215700","dm_fms_n.adm_v_risk_daily_bundle_margin","dm_fms_n.adm_v_risk_daily_bundle_margin（每日组合履保计算结果）","1","write-observation:215700:platform-target:0","SQLG-fc4454683826eaa5","query:68d81b794bae1e7ae12e6e4185f421930a9ce4e77bed6967738eade0ffd772e4","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","已完成Facts细粒度提取与局部解释","P01_DEPARTMENT_ENRICHMENT","dm_fms_n.adm_v_risk_daily_bundle_margin","dm_fms_n.adm_v_risk_daily_bundle_margin|PROFILE_DECLARED|NO_STATEMENT；dm_fms_n.adm_v_risk_daily_bundle_margin|PLATFORM_TARGET|task:215700:slot:query:statement:0","dm_fms_n.adm_v_risk_daily_bundle_margin","当日账簿ID是否唯一；NVL两侧部门不一致时采用账簿侧是否符合业务口径","63005557bee7d02a0ce0a6ab81f9a539d8cf934a62d0bdafd189337804ed69ad","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\215700\versions\de50c3f67a5af3a77f0358a54aa0f651ec0c15f417a3aec7052a86ec59ec4b9e.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","217967","dm_rsk_n.ref_book","dm_rsk_n.ref_book（账簿信息表）","1","write-observation:217967:platform-target:0","SQLG-762b12eafe2f356e","query:2d868a0076d26de3da5a3cd63a5d937646f202e7e86482137681f711ab2bfc14","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_rsk_n.ref_book|PROFILE_DECLARED|NO_STATEMENT；dm_rsk_n.ref_book|PLATFORM_TARGET|task:217967:slot:query:statement:0","dm_rsk_n.ref_book","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","ba734543ceea031d6a4bb6e502e74a74f2d236e6f491c98ed817a5edb3b0ac8c","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\217967\versions\6e9274342ba996321b2a071cd5262b548886d5d597ad64c5805781466534c9b6.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","219085","dm_cmpl_n.unit_cust_info(固收、托管)","dm_cmpl_n.unit_cust_info（2.1机构客户信息汇总（固收））","1","write-observation:219085:platform-target:0","SQLG-cc82961b51f0a150","query:b5f0704c73fb7a52e72d2a7380d1fd7702fb0d5aff98dfc700b8a90ed935ae47","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_cmpl_n.unit_cust_info|PROFILE_DECLARED|NO_STATEMENT；dm_cmpl_n.unit_cust_info|PLATFORM_TARGET|task:219085:slot:query:statement:0","dm_cmpl_n.unit_cust_info","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","bc71155897905273eb98b7ea2937acbfd4a5b28b8dc8b0425158ec230be1b142","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\219085\versions\2e9f4716a091c1a1ac1bff5e81aa491a9d826341366cf5d335131e318d2b3cd0.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","219089","dm_hk_n.info_pos_eod_calc_metrics","dm_hk_n.info_pos_eod_calc_metrics（OTCHK日终持仓-指标计算数据）","1","write-observation:219089:platform-target:0","SQLG-807e272896b4f401","query:093a54f844bfc1d7c43db51c814b7dfb2b55d92db73d15d6c7277fa5379f4170","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.info_pos_eod_calc_metrics|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.info_pos_eod_calc_metrics|PLATFORM_TARGET|task:219089:slot:query:statement:0","dm_hk_n.info_pos_eod_calc_metrics","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","9c885b62b7d63a0f71f6027298f975d63955a07d3013ce9821cd7b136e647ff5","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\219089\versions\0f3caede3b9ec15c4de23e35c95918785254ae53fe7fb9edbff37c1f4ac951f6.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","219264","dm_hk_n.info_trd_deal_day","dm_hk_n.info_trd_deal_day（OTCHK交易-场内交易成交数据）","1","write-observation:219264:platform-target:0","SQLG-90020934992e7777","query:81d9b3884295f5c4e936e6a4be1922f0ad9d26df2dc55b6c45b4b6002ad16110","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.info_trd_deal_day|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.info_trd_deal_day|PLATFORM_TARGET|task:219264:slot:query:statement:0","dm_hk_n.info_trd_deal_day","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","18a3779e32534499a54d17c49d85b0fa172d5ef38741a22429666500d2c80887","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\219264\versions\f776a78e677e641860dbc958fbd11c46f3b80dceadfd694c08c576a8f6503b25.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","219390","dm_hk_n.ref_otc_trd_option_deal_strike_hk","dm_hk_n.ref_option_deal_strike_hk（场外交易期权合约结构票息表_香港）","1","write-observation:219390:platform-target:0","SQLG-ba4b7e5ff99405d1","query:388124de0434b01f94eb80d28ef2eaa2d6f875b3540afc24c98c34e446beada2","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.ref_option_deal_strike_hk|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.ref_option_deal_strike_hk|PLATFORM_TARGET|task:219390:slot:query:statement:0","dm_hk_n.ref_option_deal_strike_hk","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","db157e5ef70cc50ead66ae609c04164b4667d0812c8ced7a72cf1dd47df91190","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\219390\versions\a03a3c3d849fe316c33ea8c1c4bfdda2a34e460551fd6e4815aed2675901d5fa.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","219391","dm_hk_n.ref_otc_trd_option_deal_structure","dm_hk_n.ref_otc_trd_option_deal_structure（场外交易期权交易结构表_香港）","1","write-observation:219391:platform-target:0","SQLG-79553755518988c9","query:ed2ef268857d63d33f66d468c42781f56b2fa9d68beaa0f3669dda63505cf52c","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.ref_otc_trd_option_deal_structure|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.ref_otc_trd_option_deal_structure|PLATFORM_TARGET|task:219391:slot:query:statement:0","dm_hk_n.ref_otc_trd_option_deal_structure","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","3b0e505c269d578f4b596cad57ae65b75db9257b550685a3ff9d5ac0e0150551","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\219391\versions\0e00e58858058edd1b11ba401745153224049a35cb3b71c95233f2dca916e433.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","219735","dm_rsk_n.fx_enay_pal_expo_stmt","dm_rsk_n.fx_enay_pal_expo_stmt（外汇日终盈亏敞口报表）","1","write-observation:219735:platform-target:0","SQLG-8567431dd2233e23","query:5ba08bb059722b46b522ed90d9f2d5b2742add34635223e3da720aa44b8c65c0","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_rsk_n.fx_enay_pal_expo_stmt|PROFILE_DECLARED|NO_STATEMENT；dm_rsk_n.fx_enay_pal_expo_stmt|PLATFORM_TARGET|task:219735:slot:query:statement:0","dm_rsk_n.fx_enay_pal_expo_stmt","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","97fa1980cf6f01fc65b461baacf42bb7d44c463bb2dcd6e4589b4c83e8ed4328","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\219735\versions\de24149e575511a51bc61ee13688fb759b73fccc94b559603e5171c1c8effeb5.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","221300","dm_cisp_n.det_idx_use_situ_stati","dm_cisp_n.det_idx_use_situ_stati（指数使用情况统计）","1","write-observation:221300:platform-target:0","SQLG-985ff8b80a4f094f","query:969c65821661c468507b5cacf8a1191b730cf4219b325518144d4675bc8de60d","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","已完成Facts细粒度提取与局部解释","P03_FICC_BOOK_SCOPE","dm_cisp_n.det_idx_use_situ_stati","dm_cisp_n.det_idx_use_situ_stati|PROFILE_DECLARED|NO_STATEMENT；dm_cisp_n.det_idx_use_situ_stati|PLATFORM_TARGET|task:221300:slot:query:statement:0","dm_cisp_n.det_idx_use_situ_stati","同一合约是否会因多条账簿快照记录重复进入统计","ff91cd52d7e86aab9f565a8821387a50dfe2a9cec705fd0e9a8fdf3a6ec39657","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\221300\versions\3c794bd24a4af33e71e2248b856d82caf5ac50d2d5c9ded7c4a5fa28b165b497.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","221895","dm_hk_n.evt_trd_transfer","dm_hk_n.evt_trd_transfer（OTC收付款记录表_香港）","1","write-observation:221895:platform-target:0","SQLG-d161ecbbe371a819","query:7931f3e4e6d99557d10bd730f6b30c927fab1abdb945135ced81cbe8973312d8","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.evt_trd_transfer|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.evt_trd_transfer|PLATFORM_TARGET|task:221895:slot:query:statement:0","dm_hk_n.evt_trd_transfer","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","bd87859d01fc5b712755add1db2cce8824f3ffbb3b6f81b13cf69db931066c83","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\221895\versions\cc9090232c09e8fee77c9b706cc878c438f0f9bb533ae6987215c968c8d7d781.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","221899","dm_hk_n.det_trd_trs_event_struc_info","dm_hk_n.det_trd_trs_event_struc_info（OTC交易-TRS存续期事件结构化腿明细_香港）","1","write-observation:221899:platform-target:0","SQLG-811f99634b75be8a","query:89c5e36a56fb317f19c146f35eb073669cbfd10634f4ec3aacd4e493c76ff76a","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.det_trd_trs_event_struc_info|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.det_trd_trs_event_struc_info|PLATFORM_TARGET|task:221899:slot:query:statement:0","dm_hk_n.det_trd_trs_event_struc_info","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","e5cdeca5990af27ee50733a6c529e07709f2af42e734413053c9fc8dd5bbf914","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\221899\versions\04b075c23df992108a39b4d854f0b3245a9050eb7d69c7b07f16944b2cdc787f.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","221901","dm_hk_n.info_ref_otc_option_deal","dm_hk_n.info_ref_otc_option_deal（OTC交易-期权交易合同要素_香港）","1","write-observation:221901:platform-target:0","SQLG-3b3e76cb82a1136e","query:9a41e5f0524dd2e9e89348f76274ed623fc7f6d66a2c91e59ad43f964c9b886b","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.info_ref_otc_option_deal|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.info_ref_otc_option_deal|PLATFORM_TARGET|task:221901:slot:query:statement:0","dm_hk_n.info_ref_otc_option_deal","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","99c61e215c2c084f2e5b135d5460c10ba1f641bf5a8099c9e27834b4152915c4","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\221901\versions\3a8358c942cd9f458272311785b62d687d111edd92d143501b126a1515bc1c4b.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","225368","dm_hk_n.info_otc_swap_comp_valu_info_n_cross_dma_swap","dm_hk_n.info_otc_swap_comp_valu_info_n_cross_dma_swap（场外互换合约估值信息数据-北上极速）","1","write-observation:225368:platform-target:0","SQLG-579f46dcc88e137b","query:ca4e0d1b485fad8af1a299401702d0fcdd98563725e3b89b7a60da1614172a70","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.info_otc_swap_comp_valu_info_n_cross_dma_swap|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.info_otc_swap_comp_valu_info_n_cross_dma_swap|PLATFORM_TARGET|task:225368:slot:query:statement:0","dm_hk_n.info_otc_swap_comp_valu_info_n_cross_dma_swap","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","710e5ac5b86e4f964a23d6e1f19b52cd1c3aa360b300a9548912518ecc5ef96c","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\225368\versions\e843f55c784798933bf5fc8ed585a2ec8d41f2b065a8b55ba487137ee4e01ac6.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","228089","dm_hk_n.info_ref_fx_forward_structure","dm_hk_n.info_ref_fx_forward_structure（外汇远期参考维度表）","1","write-observation:228089:platform-target:0","SQLG-d1ee8608258920aa","query:5b1e0192fa57686437aa25489ff35001b977d7c13f33c4848f307aaab2a7244b","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.info_ref_fx_forward_structure|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.info_ref_fx_forward_structure|PLATFORM_TARGET|task:228089:slot:query:statement:0","dm_hk_n.info_ref_fx_forward_structure","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","72321800c6a838db9f65c1ede264a0f61fc6e3c91e58764c8dc3b182b269f832","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\228089\versions\0a480ffef4131c387b3e86d2625115c35345f7579ce8a17cf8a08c4f328e273c.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","228094","dm_hk_n.info_ref_fx_forward","dm_hk_n.info_ref_fx_forward（外汇远期基础表）","1","write-observation:228094:platform-target:0","SQLG-8a0603206da61ce2","query:628db01ab79a98f61c3eb565b205745a3650a295a5ef2ccdd1c8c5f902ded8c2","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.info_ref_fx_forward|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.info_ref_fx_forward|PLATFORM_TARGET|task:228094:slot:query:statement:0","dm_hk_n.info_ref_fx_forward","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","17a218186b74131955b9b044366b1d558bfd07d0f71db200fa854f559c6fd196","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\228094\versions\cebb49796cc9bbc03917904935dc7fdcc8358d41809d8ae5cbee923b18915a30.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","228414","dm_hk_n.info_ref_option_attribute","dm_hk_n.info_ref_option_attribute（证券 - 期权其他属性）","1","write-observation:228414:platform-target:0","SQLG-8d4b241955a157e2","query:c2554e89f80a53a99d3529d0bcba098aaa6464519ea009903c2f4371e4eaa3de","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.info_ref_option_attribute|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.info_ref_option_attribute|PLATFORM_TARGET|task:228414:slot:query:statement:0","dm_hk_n.info_ref_option_attribute","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","4f2be01e2fdb77da751e1a5ca156275ddbf5186ce0c2a72ebaae5d486d5ce23b","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\228414\versions\2a39ddb759d8d11f904171706d95ba69a8913876147ebc127945f40d4c6080aa.evidence-v3.json"
